business_id,billed amount,log_billed_amount,product,product_idx,size,size_idx,region,region_idx,industry,industry_idx
b07026,491.206599243,6.19686481168,DisplayOnTarget,0,size_less_50,1,northeast,0,offices_of_real_estate_agents_and_brokers,10
b07027,582.216588508,6.36684252371,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b07028,2033.29757259,7.61741417409,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07029,1423.65093339,7.26097993087,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07030,1277.18061933,7.15241028639,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07031,513.758539698,6.24175338795,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07032,667.969763884,6.50424290887,DisplayOnTarget,0,size_g_100,0,northeast,0,other_ind,0
b07033,2255.85742453,7.72128541227,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07034,680.179711583,6.52235704499,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07035,4821.78001765,8.48089843714,DisplayOnTarget,0,size_g_100,0,west,3,offices_of_all_other_miscellaneous_health_practitioners,3
b07036,937.849943987,6.84358996178,Email Marketing,1,size_50_100,3,northeast,0,new_car_dealers,4
b07037,862.697030045,6.76006356345,DisplayOnTarget,0,size_less_50,1,northeast,0,roofing_contractors,17
b07038,5415.14726175,8.59695535422,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07039,1117.24719665,7.01862307866,DisplayOnTarget,0,size_50_100,3,northeast,0,offices_of_real_estate_agents_and_brokers,10
b07040,1429.15274177,7.26483705939,Social,2,unavailable,2,northeast,0,other_ind,0
b07041,5112.26457018,8.53939774945,DisplayOnTarget,0,size_g_100,0,midwest,2,offices_of_all_other_miscellaneous_health_practitioners,3
b07042,2776.13124653,7.92881359952,Social,2,size_g_100,0,midwest,2,offices_of_all_other_miscellaneous_health_practitioners,3
b07043,733.217068613,6.59744179531,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07044,2956.41031307,7.99173107929,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b07045,2487.33922154,7.81896883239,Email Marketing,1,size_less_50,1,northeast,0,other_ind,0
b07046,1443.20527098,7.27462180159,Social,2,size_less_50,1,northeast,0,other_ind,0
b07047,644.642036801,6.46869518103,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b07048,1710.48876637,7.44453443694,DisplayOnTarget,0,size_less_50,1,northeast,0,furniture_stores,16
b07049,1123.07034391,7.02382159206,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07050,1431.48540462,7.26646792862,DisplayOnTarget,0,unavailable,2,northeast,0,other_ind,0
b07051,832.353948013,6.72425776864,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b07052,1109.18831805,7.01138378182,DisplayOnTarget,0,size_less_50,1,northeast,0,other_ind,0
b07053,964.28924301,6.87139129422,DisplayOnTarget,0,size_g_100,0,northeast,0,other_ind,0
b07054,4802.42146923,8.47687554245,SEM,3,size_g_100,0,northeast,0,other_ind,0
b07055,1246.23740933,7.12788421838,DisplayOnTarget,0,unavailable,2,south,1,other_ind,0
b07056,5753.0237575,8.65748086644,DisplayOnTarget,0,size_less_50,1,midwest,2,new_car_dealers,4
b07057,2543.82565213,7.84142438914,SEM,3,size_less_50,1,midwest,2,new_car_dealers,4
b07058,542.246190772,6.29572012483,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b07059,2291.38816841,7.73691309997,DisplayOnTarget,0,size_less_50,1,midwest,2,offices_of_real_estate_agents_and_brokers,10
b07060,1730.22149104,7.4560047088,Email Marketing,1,size_50_100,3,midwest,2,new_car_dealers,4
b07061,2334.67385305,7.75562748285,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b07062,588.633995909,6.37780459137,DisplayOnTarget,0,size_50_100,3,midwest,2,new_car_dealers,4
b07063,2017.59629559,7.60966212916,Email Marketing,1,unavailable,2,midwest,2,other_ind,0
b07064,625.084404472,6.43788668777,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b07065,1738.51984233,7.46078936486,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b07066,1429.80930691,7.26529636255,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b07067,442.92270648,6.09339527735,DisplayOnTarget,0,size_less_50,1,midwest,2,other_ind,0
b07068,429.343346324,6.06225693991,DisplayOnTarget,0,size_50_100,3,midwest,2,other_ind,0
b07069,604.18613966,6.4038823287,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b07070,409.185154482,6.01416775405,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b07071,1375.51114947,7.22658068609,Email Marketing,1,size_less_50,1,south,1,other_ind,0
b07072,845.552966639,6.73999081172,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
b07073,1611.68723613,7.38503688199,Email Marketing,1,unavailable,2,midwest,2,other_ind,0
b07074,585.976011354,6.37327885248,DisplayOnTarget,0,unavailable,2,midwest,2,other_ind,0
